email,nickname,pid,event_signup_id,event_signup_form_id,verify_code_id,start_time,addRespTime,queryRespTime,error
batch2504@batch.com.tw,測二五零四,274327,ae292c3f-d358-48f5-8ae6-c23d6840ec1c,N/A,20250423 17:22:37,153.554,N/A,add API validation failed: 活動不是發佈狀態
batch1505@batch.com.tw,測一五零五,273328,a0acacb2-e05e-4db4-bbde-faaadd13ec00,N/A,20250423 17:22:37,175.86,N/A,add API validation failed: 活動不是發佈狀態
batch4505@batch.com.tw,測四五零五,276328,4d1f1776-535c-4fb8-8044-3304af0096c4,N/A,20250423 17:22:37,175.013,N/A,add API validation failed: 活動不是發佈狀態
batch2005@batch.com.tw,測二零零五,273828,c41ef3a3-f64c-4789-9519-33e5d467a33d,N/A,20250423 17:22:37,183.558,N/A,add API validation failed: 活動不是發佈狀態
batch3005@batch.com.tw,測三零零五,274828,4b55f098-cbd8-499e-9f5b-e7d6147af490,N/A,20250423 17:22:37,183.7,N/A,add API validation failed: 活動不是發佈狀態
batch0502@batch.com.tw,測零五零二,272325,fe91d752-6243-4643-8662-d8e39330892c,N/A,20250423 17:22:37,178.942,N/A,add API validation failed: 活動不是發佈狀態
batch1005@batch.com.tw,測一零零五,272828,5b0724da-9267-4f35-a176-0a3258887851,N/A,20250423 17:22:37,100.36,N/A,add API validation failed: 活動不是發佈狀態
batch3505@batch.com.tw,測三五零五,275328,9eb6b1c4-6ce1-4253-87d4-4929c9e77097,N/A,20250423 17:22:37,100.503,N/A,add API validation failed: 活動不是發佈狀態
batch4005@batch.com.tw,測四零零五,275828,8efb9198-0514-44b7-8ec5-88dee9a14311,N/A,20250423 17:22:37,105.506,N/A,add API validation failed: 活動不是發佈狀態
batch1506@batch.com.tw,測一五零六,273329,f25ddca2-4d6b-48d3-b0d2-77ee6bfd9109,N/A,20250423 17:22:37,102.099,N/A,add API validation failed: 活動不是發佈狀態
batch3506@batch.com.tw,測三五零六,275329,3e5c1fa8-6fe7-4511-be07-5674ff0cd640,N/A,20250423 17:22:37,80.223,N/A,add API validation failed: 活動不是發佈狀態
batch1006@batch.com.tw,測一零零六,272829,451618d4-47c9-4f87-bc75-640ca2d145ce,N/A,20250423 17:22:37,81.785,N/A,add API validation failed: 活動不是發佈狀態
batch0503@batch.com.tw,測零五零三,272326,de068792-ff33-4cd0-9c00-fa47e08275fb,N/A,20250423 17:22:37,150.988,N/A,add API validation failed: 活動不是發佈狀態
batch4506@batch.com.tw,測四五零六,276329,d4f51053-1b0e-46ce-9bcc-aabdd3ce6a52,N/A,20250423 17:22:37,172.77,N/A,add API validation failed: 活動不是發佈狀態
batch2006@batch.com.tw,測二零零六,273829,cffcd10a-cdba-4ef3-bf92-58de457735fc,N/A,20250423 17:22:37,164.257,N/A,add API validation failed: 活動不是發佈狀態
batch3006@batch.com.tw,測三零零六,274829,95172f71-8070-4c24-9cfd-6f14b9ef4b49,N/A,20250423 17:22:37,164.282,N/A,add API validation failed: 活動不是發佈狀態
batch4006@batch.com.tw,測四零零六,275829,22619707-4116-4aec-b1b6-4685f16acad7,N/A,20250423 17:22:37,144.293,N/A,add API validation failed: 活動不是發佈狀態
batch1007@batch.com.tw,測一零零七,272830,c504c1c0-5042-4f6c-8f0e-565a1f81b4e2,N/A,20250423 17:22:37,92.372,N/A,add API validation failed: 活動不是發佈狀態
batch1507@batch.com.tw,測一五零七,273330,010c28d4-9ad6-4504-bcd1-9f069d182ff2,N/A,20250423 17:22:37,95.962,N/A,add API validation failed: 活動不是發佈狀態
batch3507@batch.com.tw,測三五零七,275330,be1a0e16-56e5-4a02-911d-67defd4d94ce,N/A,20250423 17:22:37,94.144,N/A,add API validation failed: 活動不是發佈狀態
batch4007@batch.com.tw,測四零零七,275830,d81874a4-f09b-4170-9be9-434d748822e9,N/A,20250423 17:22:37,67.397,N/A,add API validation failed: 活動不是發佈狀態
batch4507@batch.com.tw,測四五零七,276330,c004aed0-96f4-4460-a7e5-54a2e04cdfe6,N/A,20250423 17:22:37,115.027,N/A,add API validation failed: 活動不是發佈狀態
batch2007@batch.com.tw,測二零零七,273830,dcf7ff46-f8f6-4214-95f3-1406ca2cc8f3,N/A,20250423 17:22:37,115.439,N/A,add API validation failed: 活動不是發佈狀態
batch3007@batch.com.tw,測三零零七,274830,c6487f35-d423-4be8-a9ad-8af22087c095,N/A,20250423 17:22:37,116.503,N/A,add API validation failed: 活動不是發佈狀態
batch0504@batch.com.tw,測零五零四,272327,dc0b1ee0-a028-404c-bbaf-b3df64c344e4,N/A,20250423 17:22:37,119.176,N/A,add API validation failed: 活動不是發佈狀態
batch1008@batch.com.tw,測一零零八,272831,a38e4ed0-fe05-4c2d-946c-4daafc918623,N/A,20250423 17:22:37,98.984,N/A,add API validation failed: 活動不是發佈狀態
batch1508@batch.com.tw,測一五零八,273331,df1e5d63-7308-4bb9-a30b-6dbac809bda5,N/A,20250423 17:22:37,99.181,N/A,add API validation failed: 活動不是發佈狀態
batch3508@batch.com.tw,測三五零八,275331,35be3e29-eca6-4b4f-b140-f4effa20037a,N/A,20250423 17:22:37,100.108,N/A,add API validation failed: 活動不是發佈狀態
batch4008@batch.com.tw,測四零零八,275831,3fca84f6-2cd5-42e8-b34f-e17f51d52c06,N/A,20250423 17:22:37,63.759,N/A,add API validation failed: 活動不是發佈狀態
batch2505@batch.com.tw,測二五零五,274328,80340c7e-3c1b-4398-8803-5188ed1f1033,N/A,20250423 17:22:37,388.945,N/A,add API validation failed: 活動不是發佈狀態
batch0005@batch.com.tw,測零零零五,271828,e0e63cac-150f-4fc2-9fad-1d5757a57387,N/A,20250423 17:22:37,446.898,N/A,add API validation failed: 活動不是發佈狀態
batch3008@batch.com.tw,測三零零八,274831,d997c649-acb5-4c71-885d-5369e9c3c7a3,N/A,20250423 17:22:37,187.853,N/A,add API validation failed: 活動不是發佈狀態
batch2008@batch.com.tw,測二零零八,273831,cc13fdcd-1400-481d-ab5f-9c599d55ab6c,N/A,20250423 17:22:37,195.999,N/A,add API validation failed: 活動不是發佈狀態
batch4508@batch.com.tw,測四五零八,276331,0cd14bb8-86a7-4a60-8ce2-405ca069b672,N/A,20250423 17:22:37,196.421,N/A,add API validation failed: 活動不是發佈狀態
batch1009@batch.com.tw,測一零零九,272832,5fec42dd-1f64-49a9-8134-e44c341aa268,N/A,20250423 17:22:37,187.914,N/A,add API validation failed: 活動不是發佈狀態
batch4009@batch.com.tw,測四零零九,275832,d42157ab-d84b-4db2-aee7-a36334e6c6dd,N/A,20250423 17:22:37,180.092,N/A,add API validation failed: 活動不是發佈狀態
batch0505@batch.com.tw,測零五零五,272328,739656c2-8aab-4879-8c31-85096bf9746f,N/A,20250423 17:22:37,192.329,N/A,add API validation failed: 活動不是發佈狀態
batch1509@batch.com.tw,測一五零九,273332,894cab18-1441-4928-857c-5f58dd636391,N/A,20250423 17:22:37,187.603,N/A,add API validation failed: 活動不是發佈狀態
batch3509@batch.com.tw,測三五零九,275332,f70425a2-275b-46c9-aced-535b17338757,N/A,20250423 17:22:37,186.3,N/A,add API validation failed: 活動不是發佈狀態
batch2506@batch.com.tw,測二五零六,274329,92752c9c-0c90-41e9-bb74-0cd81fae0bb1,N/A,20250423 17:22:37,173.11,N/A,add API validation failed: 活動不是發佈狀態
batch0006@batch.com.tw,測零零零六,271829,332aff8f-c4d5-4c4b-9b84-f6229559c9d2,N/A,20250423 17:22:37,121.468,N/A,add API validation failed: 活動不是發佈狀態
batch3009@batch.com.tw,測三零零九,274832,86c6e7f3-652a-4ee9-8c0e-187c134c52bc,N/A,20250423 17:22:38,133.44,N/A,add API validation failed: 活動不是發佈狀態
batch1010@batch.com.tw,測一零一零,272833,6be41a4f-f191-4402-9aeb-e9d9528c9220,N/A,20250423 17:22:38,129.307,N/A,add API validation failed: 活動不是發佈狀態
batch2507@batch.com.tw,測二五零七,274330,c6f7f09b-3f2c-419c-99b8-ba5aa9067327,N/A,20250423 17:22:38,126.114,N/A,add API validation failed: 活動不是發佈狀態
batch3510@batch.com.tw,測三五一零,275333,288f66b5-cf45-447e-a575-a0eb9d891ae3,N/A,20250423 17:22:38,126.9,N/A,add API validation failed: 活動不是發佈狀態
batch0007@batch.com.tw,測零零零七,271830,46a61235-bd0b-4712-a93f-33ace07e6a2e,N/A,20250423 17:22:38,125.069,N/A,add API validation failed: 活動不是發佈狀態
batch2009@batch.com.tw,測二零零九,273832,4dfd4aad-96f1-480b-92ad-91fac1581071,N/A,20250423 17:22:38,199.516,N/A,add API validation failed: 活動不是發佈狀態
batch4509@batch.com.tw,測四五零九,276332,c0c0fc56-d99b-4ad8-b7fa-8acd257e5942,N/A,20250423 17:22:38,204.198,N/A,add API validation failed: 活動不是發佈狀態
batch4010@batch.com.tw,測四零一零,275833,1c38cc38-4ff7-461c-a32b-0eef92a20e99,N/A,20250423 17:22:38,199.44,N/A,add API validation failed: 活動不是發佈狀態
batch1510@batch.com.tw,測一五一零,273333,e1ed79c4-774f-42cb-bae6-5c25ca529eae,N/A,20250423 17:22:38,200.053,N/A,add API validation failed: 活動不是發佈狀態
batch0506@batch.com.tw,測零五零六,272329,5dff4065-e771-4c38-9b95-719ef260da39,N/A,20250423 17:22:38,200.113,N/A,add API validation failed: 活動不是發佈狀態
batch3010@batch.com.tw,測三零一零,274833,58aa8efc-61eb-4219-8cad-7825aaa67e1b,N/A,20250423 17:22:38,117.628,N/A,add API validation failed: 活動不是發佈狀態
batch3511@batch.com.tw,測三五一一,275334,e73b2526-b122-426b-80bc-80510d2ca5b0,N/A,20250423 17:22:38,115.162,N/A,add API validation failed: 活動不是發佈狀態
batch1011@batch.com.tw,測一零一一,272834,f8eadc75-3efa-422f-b683-2ab8c135e34a,N/A,20250423 17:22:38,119.913,N/A,add API validation failed: 活動不是發佈狀態
batch0008@batch.com.tw,測零零零八,271831,9fa44085-bfd1-4c42-9547-39bb3f93dfda,N/A,20250423 17:22:38,118.124,N/A,add API validation failed: 活動不是發佈狀態
batch2508@batch.com.tw,測二五零八,274331,25d8c67c-308d-4ead-925a-e821a507084a,N/A,20250423 17:22:38,145.654,N/A,add API validation failed: 活動不是發佈狀態
batch4011@batch.com.tw,測四零一一,275834,40490b45-dc7b-4124-a471-e159451a248f,N/A,20250423 17:22:38,186.182,N/A,add API validation failed: 活動不是發佈狀態
batch2010@batch.com.tw,測二零一零,273833,cf081fed-fd83-48a2-afc1-eaf656e8accc,N/A,20250423 17:22:38,193.437,N/A,add API validation failed: 活動不是發佈狀態
batch4510@batch.com.tw,測四五一零,276333,5ab17d80-467e-4d37-9c4b-876da366fa8d,N/A,20250423 17:22:38,190.069,N/A,add API validation failed: 活動不是發佈狀態
batch1511@batch.com.tw,測一五一一,273334,4d4bbbd0-65be-4058-af87-958d2b9cabb0,N/A,20250423 17:22:38,193.085,N/A,add API validation failed: 活動不是發佈狀態
batch3011@batch.com.tw,測三零一一,274834,de6761c9-720c-408b-bcf5-7d24752ffd51,N/A,20250423 17:22:38,152.006,N/A,add API validation failed: 活動不是發佈狀態
batch0507@batch.com.tw,測零五零七,272330,2c5e96f3-3ec1-44a5-9397-c0e2a08651db,N/A,20250423 17:22:38,193.103,N/A,add API validation failed: 活動不是發佈狀態
batch3512@batch.com.tw,測三五一二,275335,167635a7-1454-4ddf-91a7-57ceae5c180c,N/A,20250423 17:22:38,155.354,N/A,add API validation failed: 活動不是發佈狀態
batch2509@batch.com.tw,測二五零九,274332,1db258f6-0107-4e80-b916-fcb2debbc4ba,N/A,20250423 17:22:38,129.657,N/A,add API validation failed: 活動不是發佈狀態
batch0009@batch.com.tw,測零零零九,271832,ead6c346-c9b0-45be-a613-66e4f9e72e9f,N/A,20250423 17:22:38,156.999,N/A,add API validation failed: 活動不是發佈狀態
batch1012@batch.com.tw,測一零一二,272835,f6728bed-5773-4ddf-b7f6-65a4d2b62a5c,N/A,20250423 17:22:38,157.274,N/A,add API validation failed: 活動不是發佈狀態
batch4012@batch.com.tw,測四零一二,275835,a6f5fc2f-c90a-4107-bc45-1490a14ff1e9,N/A,20250423 17:22:38,199.516,N/A,add API validation failed: 活動不是發佈狀態
batch2011@batch.com.tw,測二零一一,273834,e4109e78-86bb-4250-afcd-cac5568b41c7,N/A,20250423 17:22:38,204.859,N/A,add API validation failed: 活動不是發佈狀態
batch2510@batch.com.tw,測二五一零,274333,12c0b9e2-0578-45e3-8542-853b7d49367b,N/A,20250423 17:22:38,189.211,N/A,add API validation failed: 活動不是發佈狀態
batch3513@batch.com.tw,測三五一三,275336,c87cdcf5-cb3a-48fe-89c9-14424134d769,N/A,20250423 17:22:38,195.802,N/A,add API validation failed: 活動不是發佈狀態
batch0508@batch.com.tw,測零五零八,272331,57906f5d-7acf-4ef2-bb50-d5214a537b21,N/A,20250423 17:22:38,200.175,N/A,add API validation failed: 活動不是發佈狀態
batch4511@batch.com.tw,測四五一一,276334,4fd1c838-2f9d-4bb5-90ab-dc0e452a1d2b,N/A,20250423 17:22:38,204.573,N/A,add API validation failed: 活動不是發佈狀態
batch0010@batch.com.tw,測零零一零,271833,d4e588ca-4aba-4a8b-b67f-b6c3cc75cc63,N/A,20250423 17:22:38,191.279,N/A,add API validation failed: 活動不是發佈狀態
batch1013@batch.com.tw,測一零一三,272836,3488bb35-217c-4715-b527-1f136bde9581,N/A,20250423 17:22:38,190.679,N/A,add API validation failed: 活動不是發佈狀態
batch3012@batch.com.tw,測三零一二,274835,b18954e6-c6ca-4a11-9b6a-79bf0bd2a453,N/A,20250423 17:22:38,201.547,N/A,add API validation failed: 活動不是發佈狀態
batch1512@batch.com.tw,測一五一二,273335,8c2d62d5-4212-45d0-912c-7e4b51c1410b,N/A,20250423 17:22:38,201.658,N/A,add API validation failed: 活動不是發佈狀態
batch2511@batch.com.tw,測二五一一,274334,07589870-87bb-4889-815b-56a1e06f59a4,N/A,20250423 17:22:38,104.861,N/A,add API validation failed: 活動不是發佈狀態
batch4013@batch.com.tw,測四零一三,275836,a49b9bb8-f57e-492c-a7a2-d3d2e54ee823,N/A,20250423 17:22:38,112.338,N/A,add API validation failed: 活動不是發佈狀態
batch3514@batch.com.tw,測三五一四,275337,d0fc38ae-3450-4113-a38b-77093d525a83,N/A,20250423 17:22:38,106.608,N/A,add API validation failed: 活動不是發佈狀態
batch1014@batch.com.tw,測一零一四,272837,5ad76c28-5fd2-4f50-af18-118b11df8d88,N/A,20250423 17:22:38,105.89,N/A,add API validation failed: 活動不是發佈狀態
batch1513@batch.com.tw,測一五一三,273336,cee31746-08e8-4b40-b346-a4dd3941ce62,N/A,20250423 17:22:38,105.133,N/A,add API validation failed: 活動不是發佈狀態
batch0509@batch.com.tw,測零五零九,272332,2fe9f6b5-953d-40fc-98cd-d8f5b5d6db11,N/A,20250423 17:22:38,118.514,N/A,add API validation failed: 活動不是發佈狀態
batch0011@batch.com.tw,測零零一一,271834,2af676fb-c17e-4fc3-9fc8-59b887ddda34,N/A,20250423 17:22:38,119.674,N/A,add API validation failed: 活動不是發佈狀態
batch4512@batch.com.tw,測四五一二,276335,8e4a17a9-a6cf-467d-b1b5-b2598efaa73a,N/A,20250423 17:22:38,120.148,N/A,add API validation failed: 活動不是發佈狀態
batch2012@batch.com.tw,測二零一二,273835,0a1e0d0e-6426-467d-9999-489423db1f3e,N/A,20250423 17:22:38,120.969,N/A,add API validation failed: 活動不是發佈狀態
batch3013@batch.com.tw,測三零一三,274836,01baa046-575b-4ffa-8055-da173cec379a,N/A,20250423 17:22:38,119.517,N/A,add API validation failed: 活動不是發佈狀態
batch1015@batch.com.tw,測一零一五,272838,93094e51-d9c4-45ae-83de-1e308b681362,N/A,20250423 17:22:38,115.798,N/A,add API validation failed: 活動不是發佈狀態
batch4014@batch.com.tw,測四零一四,275837,bce05726-e71c-42f6-9cf7-f427afe84d39,N/A,20250423 17:22:38,117.85,N/A,add API validation failed: 活動不是發佈狀態
batch3515@batch.com.tw,測三五一五,275338,ebb3cf7b-c65f-4f9b-ade6-650e75ea5e63,N/A,20250423 17:22:38,115.81,N/A,add API validation failed: 活動不是發佈狀態
batch2512@batch.com.tw,測二五一二,274335,a149315f-a5c6-4f2c-9edb-46663abf6050,N/A,20250423 17:22:38,117.872,N/A,add API validation failed: 活動不是發佈狀態
batch0012@batch.com.tw,測零零一二,271835,7ee710ac-a93f-4abe-9b5b-ab6809c8175f,N/A,20250423 17:22:38,103.468,N/A,add API validation failed: 活動不是發佈狀態
batch1514@batch.com.tw,測一五一四,273337,9280c62c-9130-4a15-8af5-c5165dd0ed83,N/A,20250423 17:22:38,126.418,N/A,add API validation failed: 活動不是發佈狀態
batch0510@batch.com.tw,測零五一零,272333,6a595779-539e-4adc-a33c-de728644c5c0,N/A,20250423 17:22:38,120.169,N/A,add API validation failed: 活動不是發佈狀態
batch3014@batch.com.tw,測三零一四,274837,7c61bf6e-7ceb-4e76-a522-ed8bed1fd0b3,N/A,20250423 17:22:38,121.563,N/A,add API validation failed: 活動不是發佈狀態
batch2013@batch.com.tw,測二零一三,273836,18bab08e-7878-40c6-b3a6-e651a6cd5200,N/A,20250423 17:22:38,121.652,N/A,add API validation failed: 活動不是發佈狀態
batch4513@batch.com.tw,測四五一三,276336,306cd0ff-13e4-47df-9196-936d9253fd97,N/A,20250423 17:22:38,121.653,N/A,add API validation failed: 活動不是發佈狀態
batch0013@batch.com.tw,測零零一三,271836,bef77e3f-04ac-48c9-802e-d13cdafc88c0,N/A,20250423 17:22:38,174.807,N/A,add API validation failed: 活動不是發佈狀態
batch1515@batch.com.tw,測一五一五,273338,ea707cbd-71d1-4239-b526-d72e4018d512,N/A,20250423 17:22:38,166.26,N/A,add API validation failed: 活動不是發佈狀態
batch0511@batch.com.tw,測零五一一,272334,3977fab0-7ded-4bee-b111-19a2e2f1bb6c,N/A,20250423 17:22:38,162.565,N/A,add API validation failed: 活動不是發佈狀態
batch4514@batch.com.tw,測四五一四,276337,f267bd8c-ad63-46e8-9f1d-e4026cee015f,N/A,20250423 17:22:38,160.626,N/A,add API validation failed: 活動不是發佈狀態
batch2014@batch.com.tw,測二零一四,273837,8106eb60-6e86-4ede-81f5-e7fd16bef34a,N/A,20250423 17:22:38,161.791,N/A,add API validation failed: 活動不是發佈狀態
batch4015@batch.com.tw,測四零一五,275838,598a763c-63f4-4c5d-b776-5831b19e7b37,N/A,20250423 17:22:38,200.192,N/A,add API validation failed: 活動不是發佈狀態
batch1016@batch.com.tw,測一零一六,272839,0e930594-6b2b-4bd7-b191-5fda077d90a6,N/A,20250423 17:22:38,200.136,N/A,add API validation failed: 活動不是發佈狀態
batch2513@batch.com.tw,測二五一三,274336,f9ccd554-9680-4108-bd22-64da0abc7b5e,N/A,20250423 17:22:38,201.133,N/A,add API validation failed: 活動不是發佈狀態
batch3516@batch.com.tw,測三五一六,275339,6542cac8-492d-4256-875e-de721e0daba3,N/A,20250423 17:22:38,201.246,N/A,add API validation failed: 活動不是發佈狀態
batch3015@batch.com.tw,測三零一五,274838,33cc6fa8-6c96-4971-a6fb-36fb3746999b,N/A,20250423 17:22:38,182.805,N/A,add API validation failed: 活動不是發佈狀態
batch0512@batch.com.tw,測零五一二,272335,6545742b-7fe7-496f-8df4-ccb258c101a4,N/A,20250423 17:22:39,199.119,N/A,add API validation failed: 活動不是發佈狀態
batch0014@batch.com.tw,測零零一四,271837,bc4077f3-52f1-4b23-ad8d-1b02add8104c,N/A,20250423 17:22:39,201.418,N/A,add API validation failed: 活動不是發佈狀態
batch4515@batch.com.tw,測四五一五,276338,8b00a137-2cf0-4544-9258-abd4b6ae37e7,N/A,20250423 17:22:39,202.116,N/A,add API validation failed: 活動不是發佈狀態
batch2015@batch.com.tw,測二零一五,273838,274d14a6-346c-43e8-b945-ce3c279a6ed3,N/A,20250423 17:22:39,201.461,N/A,add API validation failed: 活動不是發佈狀態
batch4016@batch.com.tw,測四零一六,275839,52a739f7-e95a-43d2-8b42-79dcd77e8646,N/A,20250423 17:22:39,182.278,N/A,add API validation failed: 活動不是發佈狀態
batch1516@batch.com.tw,測一五一六,273339,c1e5d7f7-17d8-441f-8ce0-ee64a1773cfd,N/A,20250423 17:22:39,212.633,N/A,add API validation failed: 活動不是發佈狀態
batch1017@batch.com.tw,測一零一七,272840,c04f3e8d-fb80-4088-afc6-92b2a724cf26,N/A,20250423 17:22:39,193.008,N/A,add API validation failed: 活動不是發佈狀態
batch2514@batch.com.tw,測二五一四,274337,2fa7338d-f91b-4f2e-ae02-ba2d209958be,N/A,20250423 17:22:39,192.31,N/A,add API validation failed: 活動不是發佈狀態
batch3517@batch.com.tw,測三五一七,275340,681db379-0e28-4c56-8ead-86994ed1472f,N/A,20250423 17:22:39,195.558,N/A,add API validation failed: 活動不是發佈狀態
batch3016@batch.com.tw,測三零一六,274839,bbfebb4f-2177-44c4-9350-7f807475c8c9,N/A,20250423 17:22:39,194.64,N/A,add API validation failed: 活動不是發佈狀態
batch0015@batch.com.tw,測零零一五,271838,89768d61-b9d3-4280-a4f1-d3b39abaeb84,N/A,20250423 17:22:39,191.562,N/A,add API validation failed: 活動不是發佈狀態
batch2515@batch.com.tw,測二五一五,274338,4af05e9a-dbb1-4da8-94c4-e156aeefabe4,N/A,20250423 17:22:39,181.663,N/A,add API validation failed: 活動不是發佈狀態
